numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07139;20250101030000;102520;-180;6;200;6.000000;278.050000;277.150000;94;19530;0;mq;mq;100;8;250;mq;mq;mq;100720;mq;mq;-520;mq;mq;mq;mq;279.550000;mq;mq;9.100000;9.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;210;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20250101030000;102590;-190;8;210;5.400000;276.150000;275.750000;97;4690;10;mq;mq;100;8;80;mq;mq;mq;101460;mq;mq;-510;mq;mq;mq;mq;mq;mq;mq;8.700000;9.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;mq;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20250101030000;102740;-200;6;160;4.100000;273.350000;272.950000;97;19540;0;mq;mq;mq;0;mq;mq;mq;mq;101240;mq;mq;-490;mq;mq;mq;mq;274.350000;mq;mq;5.800000;5.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20250101030000;102890;-140;6;170;3.400000;271.350000;270.650000;95;12270;0;mq;mq;mq;1;150;mq;mq;mq;98480;mq;mq;-360;mq;mq;mq;mq;271.350000;mq;mq;5.300000;6.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;150;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20250101030000;102950;-110;8;230;0.600000;270.450000;270.050000;97;5390;0;mq;mq;mq;0;mq;mq;mq;mq;101010;mq;mq;-350;mq;mq;mq;mq;270.450000;mq;mq;1.600000;4.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20250101030000;mq;mq;mq;230;10.800000;285.150000;mq;mq;15000;3;2;mq;75;6;800;35;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;16.200000;17.700000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;6;6;700;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20250101030000;102610;-160;6;170;4.700000;277.150000;276.750000;97;5650;0;mq;mq;90;7;150;mq;mq;mq;102280;mq;mq;-490;mq;mq;mq;mq;275.750000;mq;mq;6.700000;6.900000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;7;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20250101030000;102790;-140;6;200;5.000000;276.750000;275.550000;92;18660;0;mq;mq;100;8;250;mq;mq;mq;101390;mq;mq;-320;mq;mq;mq;mq;278.150000;mq;mq;7.500000;8.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;270;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20250101030000;102960;-130;6;0;0.000000;271.950000;271.950000;100;280;49;mq;mq;mq;mq;mq;mq;mq;mq;100850;mq;mq;-320;mq;mq;mq;mq;275.550000;mq;mq;0.000000;0.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20250101030000;103150;-90;8;190;2.900000;271.350000;271.250000;99;450;49;mq;mq;101;9;30;mq;mq;mq;100350;mq;mq;-160;mq;mq;mq;mq;275.050000;mq;mq;5.200000;5.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20250101030000;103150;-90;7;170;3.400000;270.250000;269.750000;96;1610;10;mq;mq;mq;0;mq;mq;mq;mq;99670;mq;mq;-170;mq;mq;mq;mq;274.450000;mq;mq;4.900000;4.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20250101030000;102860;-140;6;140;4.400000;277.550000;276.650000;94;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;102570;mq;mq;-320;mq;mq;mq;mq;mq;mq;mq;7.500000;7.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20250101030000;102950;-120;8;170;2.900000;274.050000;273.950000;99;950;45;mq;mq;101;9;30;mq;mq;mq;101430;mq;mq;-260;mq;mq;mq;mq;278.550000;mq;mq;4.500000;5.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20250101030000;103090;-60;7;160;3.100000;274.050000;272.850000;92;13950;0;mq;mq;mq;0;mq;mq;mq;mq;98080;mq;mq;-150;mq;mq;mq;mq;273.450000;mq;mq;5.100000;5.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20250101030000;103230;-80;6;0;0.000000;267.350000;266.650000;95;250;49;mq;mq;101;9;30;mq;mq;mq;98980;mq;mq;-110;mq;mq;mq;mq;265.950000;mq;mq;0.600000;2.200000;-10;5;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20250101030000;mq;-70;7;220;1.500000;268.450000;265.850000;82;20000;0;mq;mq;mq;0;mq;mq;mq;mq;93170;92500;890;0;mq;mq;mq;mq;268.750000;mq;mq;2.100000;2.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20250101030000;103260;-90;6;180;0.900000;272.050000;271.750000;98;3500;10;4;2;100;8;30;35;mq;mq;100210;mq;mq;-80;mq;mq;mq;mq;mq;mq;mq;1.500000;2.100000;-10;4;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;7;40;5;7;90;8;6;240;mq;mq;mq;
07510;20250101030000;103090;-60;8;130;3.100000;273.050000;273.050000;100;180;49;mq;mq;101;9;30;mq;mq;mq;102470;mq;mq;-150;mq;mq;mq;mq;275.250000;mq;mq;5.000000;5.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20250101030000;103250;-40;5;10;1.900000;268.850000;268.350000;96;780;49;mq;mq;101;9;30;mq;mq;mq;99900;mq;mq;-70;mq;mq;mq;mq;274.050000;mq;mq;2.300000;2.300000;-10;5;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20250101030000;103310;-20;6;50;2.300000;273.850000;272.850000;93;12910;0;mq;mq;mq;mq;mq;mq;mq;mq;94610;mq;mq;80;mq;mq;mq;mq;270.650000;mq;mq;3.600000;5.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20250101030000;103380;-30;6;170;0.600000;273.050000;273.050000;100;550;49;mq;mq;mq;mq;mq;mq;mq;mq;102430;mq;mq;50;mq;mq;mq;mq;275.150000;mq;mq;1.100000;1.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20250101030000;mq;30;8;50;3.200000;273.750000;266.650000;59;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;92890;92500;908;40;mq;273.750000;mq;285.350000;mq;mq;mq;7.000000;7.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20250101030000;103080;-70;6;110;2.500000;274.350000;274.350000;100;270;45;mq;mq;101;9;30;mq;mq;mq;102330;mq;mq;-120;mq;mq;mq;mq;278.450000;mq;mq;3.700000;4.400000;-10;mq;0.010000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20250101030000;103080;-60;6;170;3.000000;273.950000;270.550000;78;51750;0;mq;mq;mq;0;mq;mq;mq;mq;98540;mq;mq;-80;mq;mq;mq;mq;268.650000;mq;mq;3.700000;3.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20250101030000;103090;70;8;140;3.500000;275.650000;270.550000;69;20000;0;mq;mq;0;0;mq;mq;mq;mq;97960;mq;mq;-70;mq;269.650000;mq;286.650000;mq;mq;mq;6.700000;6.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20250101030000;103160;-50;6;40;2.500000;274.050000;273.950000;99;160;45;mq;mq;101;9;30;mq;mq;mq;101260;mq;mq;-70;mq;mq;mq;mq;276.550000;mq;mq;3.800000;3.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20250101030000;103280;-10;6;200;0.800000;278.650000;277.650000;93;2540;10;mq;mq;100;8;800;mq;mq;mq;102880;mq;mq;120;mq;mq;mq;mq;275.250000;mq;mq;2.300000;2.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;960;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20250101030000;mq;mq;mq;80;2.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.200000;4.200000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20250101030000;103200;-40;6;330;5.300000;281.750000;276.150000;68;30000;2;2;2;60;5;mq;35;20;10;102880;mq;mq;70;mq;mq;mq;mq;280.450000;mq;mq;7.500000;7.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;6;1100;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20250101030000;103200;-70;6;230;2.400000;279.650000;278.450000;92;14910;0;mq;mq;mq;5;800;mq;mq;mq;102650;mq;mq;60;mq;mq;mq;mq;277.550000;mq;mq;3.100000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;840;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20250101030000;103230;-60;7;40;2.800000;280.350000;278.350000;87;34050;0;mq;mq;mq;0;mq;mq;mq;mq;103120;mq;mq;90;mq;mq;mq;mq;277.550000;mq;mq;4.500000;5.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20250101030000;103210;-50;7;220;3.800000;280.650000;277.250000;79;44610;0;mq;mq;mq;0;mq;mq;mq;mq;103060;mq;mq;90;mq;mq;mq;mq;280.850000;mq;mq;6.200000;7.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20250101030000;101170;100;3;50;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101120;mq;mq;-100;mq;mq;mq;mq;mq;mq;mq;mq;1.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20250101030000;101210;110;3;100;1.100000;298.950000;297.950000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101100;mq;mq;-90;mq;298.950000;mq;305.250000;mq;mq;mq;mq;3.600000;-10;mq;mq;mq;mq;0.400000;1.000000;1.000000;1.000000;13.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20250101030000;101170;30;3;100;1.100000;299.950000;297.650000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101100;mq;mq;-90;mq;299.650000;mq;305.550000;mq;mq;mq;mq;1.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20250101030000;101320;110;3;120;7.100000;301.050000;297.050000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101230;mq;mq;-10;mq;298.850000;mq;305.150000;mq;mq;mq;mq;10.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20250101030000;101490;70;3;120;3.600000;300.750000;292.550000;61;57310;0;mq;mq;mq;3;1750;mq;mq;mq;101340;mq;mq;-70;mq;mq;mq;mq;mq;mq;mq;4.900000;6.100000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;4.300000;4.300000;mq;mq;mq;mq;3;mq;1620;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20250101030000;101570;130;1;270;4.700000;289.950000;282.650000;62;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101230;mq;mq;480;mq;282.750000;mq;292.050000;mq;mq;mq;mq;8.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;8.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20250101030000;100530;420;6;360;12.000000;278.750000;278.750000;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98760;mq;mq;-1170;mq;278.050000;mq;280.550000;mq;mq;mq;mq;15.200000;-10;mq;mq;mq;mq;1.000000;1.000000;1.000000;1.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20250101030000;101180;70;3;340;1.100000;298.850000;297.850000;94;18760;0;mq;mq;mq;0;mq;mq;mq;mq;101100;mq;mq;-100;mq;mq;mq;mq;mq;mq;mq;1.300000;1.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;20.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20250101030000;101870;-40;6;130;11.800000;277.950000;277.950000;100;4940;10;mq;mq;100;8;150;mq;mq;mq;101780;mq;mq;-520;mq;mq;mq;mq;277.250000;mq;mq;16.000000;16.700000;-10;mq;mq;mq;mq;0.600000;2.800000;4.200000;4.200000;4.200000;mq;mq;mq;mq;7;mq;180;8;mq;300;mq;mq;mq;mq;mq;mq;
78890;20250101030000;mq;20;0;80;4.400000;298.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101060;mq;mq;10;mq;297.150000;mq;302.750000;mq;mq;mq;mq;mq;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;2.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20250101030000;101410;30;0;0;0.000000;294.050000;292.850000;93;33670;mq;mq;mq;mq;mq;mq;mq;mq;mq;101320;mq;mq;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20250101030000;101350;20;0;110;1.200000;294.950000;292.150000;84;58330;0;mq;mq;mq;1;800;mq;mq;mq;101260;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;1.600000;2.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;990;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20250101030000;101160;80;1;140;0.500000;297.250000;296.350000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101100;mq;mq;60;mq;296.550000;mq;304.150000;mq;mq;mq;1.500000;1.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;3.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20250101030000;101210;110;1;0;0.000000;297.150000;297.150000;100;16800;0;mq;mq;101;9;30;mq;mq;mq;101120;mq;mq;70;mq;mq;mq;mq;299.250000;mq;mq;0.500000;0.500000;-10;mq;mq;mq;mq;0.000000;0.200000;0.200000;9.600000;45.700000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20250101030000;101180;90;2;0;0.000000;296.950000;296.750000;99;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101100;mq;mq;50;mq;296.850000;mq;299.650000;mq;mq;mq;1.100000;1.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.400000;3.000000;29.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20250101060000;101760;-270;6;200;2.500000;280.650000;277.950000;83;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100880;mq;mq;-1000;279.550000;mq;281.650000;mq;278.150000;mq;mq;8.100000;12.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20250101060000;101670;-280;6;190;11.800000;279.550000;277.350000;86;32350;0;mq;mq;100;8;450;mq;mq;mq;101090;mq;mq;-1130;277.950000;mq;280.950000;mq;277.250000;mq;mq;16.700000;18.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;mq;420;5;mq;600;8;mq;1200;mq;mq;mq;
07020;20250101060000;101460;-270;6;220;14.800000;285.250000;282.450000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101350;mq;mq;-1170;283.950000;mq;285.350000;mq;mq;mq;mq;21.600000;22.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20250101060000;101830;-300;6;200;9.500000;282.250000;279.650000;84;34000;0;mq;mq;90;7;800;mq;mq;mq;101010;mq;mq;-1010;280.150000;mq;282.450000;mq;280.050000;mq;mq;14.700000;16.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;600;7;mq;1230;mq;mq;mq;mq;mq;mq;
07037;20250101060000;102020;-290;8;190;10.300000;278.950000;277.750000;92;24610;0;mq;mq;100;8;450;mq;mq;mq;100090;mq;mq;-880;278.450000;mq;280.450000;mq;278.450000;mq;mq;13.800000;14.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20250101060000;102480;-80;6;240;4.500000;275.750000;274.450000;91;20000;0;mq;mq;100;8;450;mq;mq;mq;101290;mq;mq;-580;275.650000;mq;277.050000;mq;275.950000;mq;mq;7.600000;7.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;mq;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20250101060000;101800;-230;6;220;12.000000;284.850000;282.550000;86;16760;0;mq;mq;100;8;450;mq;mq;mq;100620;mq;mq;-920;284.150000;mq;284.950000;mq;282.850000;mq;mq;18.700000;22.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;0.200000;mq;mq;mq;mq;7;mq;510;8;mq;750;mq;mq;mq;mq;mq;mq;
07117;20250101060000;101630;-240;8;210;10.000000;285.150000;281.250000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100930;mq;mq;-1070;283.750000;mq;285.250000;mq;mq;mq;mq;17.700000;20.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20250101060000;102150;-250;6;190;6.400000;281.850000;280.750000;93;49090;0;mq;mq;100;8;450;mq;mq;mq;101700;mq;mq;-850;279.350000;mq;281.850000;mq;280.350000;mq;mq;9.700000;12.100000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;6;mq;300;6;mq;480;8;mq;1290;mq;mq;mq;
07139;20250101060000;102280;-230;6;200;6.700000;278.350000;277.750000;96;13400;0;mq;mq;100;8;250;mq;mq;mq;100490;mq;mq;-740;277.950000;mq;280.350000;mq;279.650000;mq;mq;9.900000;11.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;210;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20250101060000;102440;-150;8;200;4.200000;276.850000;276.450000;97;6480;20;5;2;100;8;150;36;mq;mq;101310;mq;mq;-600;276.050000;mq;277.750000;mq;mq;mq;mq;7.200000;8.100000;-10;2;0.000000;0.000000;-60;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;7;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20250101060000;102690;-50;6;210;1.200000;273.650000;271.750000;87;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101190;mq;mq;-470;272.950000;mq;274.950000;mq;273.750000;mq;mq;2.400000;2.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20250101060000;102730;-140;6;200;6.800000;272.050000;270.050000;86;19710;0;mq;mq;mq;0;mq;mq;mq;mq;98340;mq;mq;-440;271.150000;mq;273.250000;mq;270.750000;mq;mq;9.900000;10.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20250101060000;102720;-210;6;190;5.600000;271.750000;271.050000;95;6380;0;mq;mq;mq;0;mq;mq;mq;mq;100800;mq;mq;-510;270.250000;mq;271.850000;mq;270.350000;mq;mq;8.100000;8.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20250101060000;mq;mq;mq;220;10.700000;285.350000;mq;mq;15000;1;0;mq;40;3;800;35;mq;mq;mq;mq;mq;mq;283.650000;mq;285.350000;mq;mq;mq;mq;17.200000;18.800000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;3;6;700;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20250101060000;102480;-130;7;180;3.800000;277.350000;277.050000;98;4600;10;mq;mq;mq;3;150;mq;mq;mq;102150;mq;mq;-570;276.550000;mq;279.150000;mq;275.650000;mq;mq;5.100000;7.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;1;mq;120;3;mq;660;mq;mq;mq;mq;mq;mq;
07240;20250101060000;102650;-140;6;190;3.900000;276.950000;276.550000;97;9270;0;mq;mq;100;8;150;mq;mq;mq;101250;mq;mq;-490;276.550000;mq;278.550000;mq;278.150000;mq;mq;5.900000;6.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;150;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20250101060000;102890;-70;6;0;0.000000;272.250000;272.250000;100;370;49;mq;mq;mq;mq;mq;mq;mq;mq;100780;mq;mq;-370;271.750000;mq;275.250000;mq;275.550000;mq;mq;0.000000;0.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20250101060000;103050;-100;6;210;3.400000;270.950000;270.850000;99;710;48;mq;mq;100;8;80;mq;mq;mq;100250;mq;mq;-250;270.950000;mq;272.050000;mq;274.750000;mq;mq;6.600000;7.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20250101060000;103030;-120;6;190;2.700000;270.250000;269.450000;94;3650;10;mq;mq;mq;0;mq;mq;mq;mq;99550;mq;mq;-280;268.650000;mq;273.250000;mq;274.250000;mq;mq;4.400000;5.700000;-10;4;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20250101060000;102770;-90;6;160;6.700000;279.350000;278.650000;95;6000;2;2;mq;100;8;800;36;mq;mq;102480;mq;mq;-400;277.450000;mq;280.950000;mq;mq;mq;mq;10.300000;10.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;7;700;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20250101060000;102850;-100;5;170;3.000000;273.950000;273.850000;99;7390;0;mq;mq;100;8;80;mq;mq;mq;101330;mq;mq;-360;273.650000;mq;277.150000;mq;278.250000;mq;mq;4.500000;5.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;
